marketTick;CC1;CC2;CC3;CC4;CC5;USD
358;98.307295302334;75.05177374349;102.56052866502;49.396165429065;90.39905711292;1
359;98.440614341315;75.201624217576;102.6508476336;49.527131252804;90.477027660744;1
360;98.5703325947;75.350970736123;102.74703825968;49.654280043725;90.561304325477;1
361;98.696125834411;75.499440010611;102.8488601168;49.77729399607;90.651676459348;1
362;98.817679642862;75.646660945177;102.95605870333;49.895865639021;90.747918179088;1
363;98.934690198835;75.792265564153;103.06836607864;50.009698605222;90.849788930518;1
364;99.046865036878;75.935889931824;103.18550153278;50.118508371541;90.957034089814;1
365;99.153923778315;76.077175062067;103.30717228811;50.222022970229;91.069385599929;1
366;99.255598832048;76.215767815636;103.43307423112;50.319983668699;91.1865626406;1
367;99.351636063395;76.351321782826;103.56289267251;50.412145616221;91.308272330249;1
368;99.441795429291;76.483498149314;103.69630313378;50.498278455923;91.434210458038;1
369;99.525851578277;76.611966543019;103.83297215827;50.578166900564;91.564062244235;1
370;99.603594413755;76.736405859863;103.97255814459;50.651611270637;91.697503126999;1
371;99.674829619124;76.85650506636;104.11471220047;50.718427993466;91.834199573618;1
372;99.73937914347;76.97196397704;104.25907901479;50.778450062042;91.973809914166;1
373;99.797081646599;77.082494004757;104.40529774571;50.83152745245;92.115985195499;1
374;99.847792902302;77.187818882003;104.55300292256;50.877527498859;92.260370053458;1
375;99.891386158852;77.287675351439;104.7018253593;50.916335225108;92.406603601091;1
376;99.92775245581;77.381813823894;104.85139307736;50.947853632092;92.554320330686;1
377;99.956800896372;77.469999002214;105.00133223534;50.972003940209;92.703151027349;1
378;99.978458874565;77.552010469379;105.15126806342;50.988725786265;92.852723691848;1
379;99.992672256723;77.627643239433;105.30082580012;50.997977374353;93.002664470417;1
380;99.999405516793;77.696708269837;105.44963162899;50.999735580322;93.152598589198;1
381;99.998641825132;77.759032933986;105.59731361295;50.993996009572;93.302151290978;1
382;99.99038309057;77.814461452676;105.74350262395;50.980773008041;93.450948771887;1
383;99.974649955642;77.862855283478;105.8878332656;50.960099626347;93.598619115716;1
384;99.951481744994;77.904093467017;106.02994478646;50.932027537177;93.744793223511;1
385;99.920936367085;77.938072929312;106.16948198174;50.896626906134;93.889105736128;1
386;99.883090169452;77.964708739402;106.30609608112;50.85398621636;94.031195947442;1
387;99.838037747881;77.983934321634;106.4394456205;50.804212047373;94.170708705924;1
388;99.785891709961;77.995701622064;106.56919729547;50.747428808672;94.307295302334;1
389;99.72678239363;77.999981228571;106.69502679443;50.683778428784;94.440614341315;1
390;99.660857541396;77.996762444366;106.81661960916;50.613420000508;94.5703325947;1
391;99.588281931057;77.986053314735;106.93367182094;50.536529383273;94.696125834411;1
392;99.509236963841;77.967880606923;107.0458908602;50.453298763579;94.817679642862;1
393;99.423920211001;77.942289743235;107.1529962378;50.36393617463;94.934690198835;1
394;99.332544919987;77.909344687505;107.25472024606;50.268664976358;95.046865036878;1
395;99.235339481438;77.869127785214;107.35080862794;50.167723297143;95.153923778315;1
396;99.132546858328;77.821739557672;107.44102121252;50.061363438614;95.255598832048;1
397;99.024423978682;77.767298450769;107.52513251534;49.949851245026;95.351636063395;1
398;98.911241093388;77.705940538921;107.60293230192;49.833465438788;95.441795429291;1
399;98.793281100716;77.637819184952;107.67422611334;49.712496923803;95.525851578277;1
400;98.670838839215;77.563104656771;107.73883575218;49.58724805836;95.603594413755;1
401;98.544220350772;77.481983701786;107.796599728;49.458031899394;95.674829619124;1
402;98.413742115666;77.394659080139;107.84737366094;49.325171420008;95.73937914347;1
403;98.279730261534;77.301349057907;107.89103064262;49.188998702207;95.797081646599;1
404;98.142519748218;77.202286861548;107.9274615533;49.04985410687;95.847792902302;1
405;98.002453530545;77.097720094965;107.9565753347;48.908085423019;95.891386158852;1
406;97.859881701114;76.987910120616;107.97829921751;48.764046998532;95.92775245581;1
407;97.715160615247;76.873131406249;107.99257890334;48.618098854457;95.956800896372;1
408;97.56865200029;76.753670838874;107.99937870043;48.470605785145;95.978458874565;1
409;97.420722051481;76.629827007697;107.99868161281;48.321936446457;95.992672256723;1
410;97.271740516651;76.501909457797;107.99048938284;48.172462434315;95.999405516793;1
411;97.12207977205;76.370237916433;107.97482248683;48.022557355903;95.998641825132;1
412;96.972113891596;76.235141493883;107.95172008386;47.872595895849;95.99038309057;1
413;96.82221771189;76.096957860848;107.9212399179;47.722952879705;95.974649955642;1
414;96.672765895317;75.956032404445;107.88345817351;47.574002337078;95.951481744994;1
415;96.524131993586;75.812717364924;107.83846928535;47.426116566753;95.920936367085;1
416;96.376687514043;75.667370955245;107.78638570223;47.279665206139;95.883090169452;1
417;96.230800991101;75.520356465738;107.72733760598;47.135014307366;95.838037747881;1
418;96.08683706509;75.372041356063;107.66147258608;46.992525422349;95.785891709961;1
419;95.94515557085;75.222796336753;107.58895527078;46.852554699093;95.72678239363;1
